diameter,depth,rcs_db,received_power,is_detected
0.18530780392123194,0.3675126939645703,-27.13017795153825,-4.566786217197884,True
0.023246292433095048,5.455261257195744,-80.0492554216992,-103.68853071461062,False
0.02870053731362493,2.032925976428245,-74.5570755873076,-79.41049768230428,True
0.021524903452224103,4.9092861918208985,-82.05400450263167,-103.55206865571478,False
0.046050358447997736,0.41996174908697537,-62.23649633026496,-41.553276758103294,True
0.01074403868997807,2.7747538157829474,-100.1604234162395,-110.66632945606061,False
0.09885081329266089,5.316874011887503,-42.331662422698415,-65.44549798650827,True
0.031706135137208075,9.600310599256986,-71.96187885145841,-107.89654894619419,False
0.014214535952525744,10.404609986700056,-92.86651605409668,-130.69181540150007,False
0.02133359662016319,7.687596139199352,-82.28663248498086,-113.20064948291471,False
0.05982123474640766,1.8057441447466038,-55.41915485810888,-58.172962753693795,True
0.2612179072940911,6.378932216778924,-24.147993219980467,-51.041310202271454,True
0.03182417461949226,9.618906418771626,-71.86504830555398,-107.84470761158036,False
0.011139124023341093,0.6551472509327949,-99.21941486616676,-85.16681570291178,True
0.056264987780841304,0.07891311478564944,-57.01618349800011,-17.584871352187648,True
0.011258319778833308,0.3383373164157355,-98.94206242515227,-75.24088628322538,True
0.0427126308230134,6.262070682976045,-64.19709791175049,-90.70057262596323,False
0.010186818936512456,1.3502644343027166,-101.54816201438038,-99.27023744307756,False
0.011085051034616464,4.807278851972067,-99.34621541683761,-120.4225917540825,False
0.011276100065435437,6.393822675400912,-98.90094195958652,-125.8435222476998,False
0.01376678924447164,3.816104547384593,-93.7005173998696,-110.23281198697786,False
0.21634532777552162,4.220904919085193,-25.785101725993496,-44.281312803594226,True
0.010479141491694668,2.6365104101435493,-100.81093497115468,-110.3735798842872,False
0.04045387703166002,0.7083779332630802,-65.61286823158132,-52.777126420757384,True
0.019620896672771913,11.35593239062618,-84.46734618901202,-124.3981751976676,False
0.1346172214897769,11.062741929246416,-34.284439884976145,-73.58012230800183,True
0.011609579729814926,4.25592919899376,-98.14148732525433,-116.80001427812253,False
0.019659050149103373,3.543060613140066,-84.41672539915498,-99.52143652371794,False
0.014467385985856182,5.1444083628233646,-92.40707312295419,-114.85013405140278,False
0.03613267000194529,9.839606403785025,-68.55647395037961,-105.06528659017802,False
0.06720565692890232,3.3537104752414986,-52.38612739316348,-66.44429409468499,True
0.013102021396010372,3.0428424450230516,-94.99017897262108,-107.2139085237886,False
0.015842697162102314,7.3113834214044084,-90.04072999428857,-119.85749773095827,False
0.029473360255861464,5.341296068117435,-73.86469807792152,-97.07206895587369,False
0.01033199474182744,10.441091020200911,-101.17942664262223,-139.08794102752378,False
0.0489655379502767,10.640790505574468,-60.63704542183238,-98.9974347669554,False
0.019741612022845523,8.225930958913361,-84.30752047714967,-116.72196347123284,False
0.037202697771289886,7.780942180572584,-67.796011185738,-98.97584228164146,False
0.06552618898023203,8.980266571991843,-53.04558263059263,-87.44202848284347,True
0.014172084350306278,5.0009240863356395,-92.94445351959001,-114.8151871423554,False
0.019551047562508864,11.592044664653253,-84.56027529701447,-124.99429971742472,False
0.031443245973544184,0.9370837798721618,-72.17883484502048,-63.81519575425028,True
0.03814448400055735,10.517074549376332,-67.14457257020321,-105.22574278744351,False
0.01245601619476104,11.88152660934871,-96.30772737874487,-137.34904666835965,False
0.023015180560084097,4.1484440866680625,-80.30961404759981,-98.46636926552893,False
0.014991593630484263,6.6501162939418865,-91.47960914120267,-119.25613506376867,False
0.019313473405542462,3.177492081558986,-84.87885407690739,-97.91619948761888,False
0.34306388225202095,3.753935193221761,-21.780552177765653,-37.99567375242706,True
0.0148981432040422,1.1651956398977537,-91.64254856218476,-86.87641597519058,True
0.03194518367418761,5.985949828724441,-71.76615385994374,-97.32481641976877,False
0.028571552930581945,10.427684931682755,-74.6744464748245,-112.55240516848366,False
0.029097998237792088,4.466273104664486,-74.1986904369523,-93.80901582597666,False
0.011933228585559192,3.996363278668087,-97.42499964456032,-114.85265808488349,False
0.020073493400703236,6.715792839489685,-83.87309965756259,-111.85921903930753,False
0.014380148002789266,1.677995389323292,-92.56467587749965,-94.03261985211415,False
0.02171150819620393,5.12266979778528,-81.82907765774418,-104.18628195543812,False
0.02413853946743189,9.340361038788227,-79.0678178899215,-114.36679015971366,False
0.014537888493733435,3.0577749040137485,-92.28039722287006,-104.59587935373864,False
0.07041424210096076,7.70788273534652,-51.17084668262079,-82.14284243329558,True
0.31430778860839614,0.028078763325376066,-22.540949275945145,22.728999967571255,True
0.01963227315652374,3.8770404760853534,-84.45224194868685,-101.29116679418527,False
