diameter,depth,rcs_db,received_power,is_detected
0.010458525017953914,8.120285734274262,-100.86225085397169,-132.98828213043302,False
0.01157399661479756,11.232525797335862,-98.22147617118277,-137.88638715067987,False
0.01211792965241272,1.5629988022889867,-97.02477161256019,-97.25869868133508,False
0.021552507416375283,7.080404398757022,-82.0206090388598,-111.14180212037648,False
0.010812045136288868,2.5115525074377296,-99.9960062284419,-108.66797082191948,False
0.02067540381586067,2.6621192090642998,-83.10323719488906,-92.84383293614746,False
0.013556224354429294,1.7807875211156752,-94.10215236557234,-96.61123858683827,False
0.011032793340577466,6.837101212829287,-99.46934823215526,-127.83838031450092,False
0.011941078388599155,0.3445753669576521,-97.4078642716886,-73.9560973032621,True
0.011433939015899904,4.232396822670809,-98.53872493961369,-117.08831879784452,False
0.014329395912475416,10.728200385608021,-92.65680430333661,-131.21307959004,False
0.011936813491762493,3.9936608706780645,-97.4171727375667,-114.83166405822301,False
0.011768341988851792,2.870284453770611,-97.78756039952299,-108.92156375550492,False
0.018604156451423107,7.7287383823277835,-85.8538782484648,-116.88535684221137,False
0.013586369848554354,11.354282986799245,-94.0442712638417,-133.97155950610622,False
0.02081500280298885,10.3321391996119,-82.92788880905422,-120.58725576903697,False
0.04392682738077034,3.2952427329159906,-63.46668698510089,-77.1914042017283,True
0.013206422269052356,1.2078561425354541,-94.78336646032508,-90.62020948492548,False
0.010110422670894965,0.9677235062304694,-101.74431852026916,-93.90578661333343,False
0.015503962022192024,1.5930401839576271,-90.60391547861279,-91.1677873686251,False
0.012054073260876902,0.04670798176083979,-97.16244763266438,-54.263302928534905,True
0.02147411546561841,5.11655854780032,-82.11556019336737,-104.44857397193438,False
0.017754952870133355,6.676997824582559,-87.07130580216861,-114.93381571211218,False
0.012441307872142758,7.7094014547361365,-96.33851499629175,-127.31484649570116,False
0.043233279117213995,4.957014193961043,-63.88138662678671,-85.57426137938127,True
0.014201687636648912,7.026439251788931,-92.89007985968034,-121.84621222944986,False
0.015152269297673125,11.038220867164426,-91.20181641098839,-130.4438436687408,False
0.015688271796324073,1.8146957211139272,-90.29597094374813,-93.13682689560824,False
0.010492673084719155,2.204883204315397,-100.77730871353539,-107.08602129782034,False
0.01457947578508505,0.18153369047660384,-92.20596269675193,-60.71484838508418,True
0.012053626844990823,1.2494087749495693,-97.16341268178212,-93.5697837004608,False
0.01051259055130651,9.303181382087548,-100.72789225159683,-135.93488283784146,False
0.014484615686421915,4.047909856016947,-92.3760586258623,-110.05343476613812,False
0.02398004072111072,0.28065748178387784,-79.23948225640791,-53.05099416716417,True
0.011151092110716554,3.8219829596220714,-99.1914330389419,-115.7534891082493,False
0.01254675939991699,10.737585466299217,-96.11858303600778,-134.6958227097557,False
0.01788756327385476,6.037861359554685,-86.87740625111536,-112.61633095562335,False
0.014483530429826098,8.31480728599074,-92.37801106403082,-125.03291736503742,False
0.010968352256001505,1.1978674661593458,-99.62199385152955,-95.31935694390515,False
0.014088426042032412,6.916288764845996,-93.09872864317242,-121.7148404987767,False
0.013452533571947162,3.6745150432357767,-94.30223215906607,-110.10557445870904,False
0.010448001511675815,5.972105859554594,-100.88848362536795,-126.39886058195117,False
0.01885343475224785,8.117238077302527,-85.50704829397766,-117.62471723028462,False
0.013603800730659227,7.86323951674153,-94.0108615273584,-125.42302067693414,False
0.012859980696652546,2.359048555457697,-95.47605822968463,-103.00665077619936,False
0.013932745266130918,3.8958056157365517,-93.38827541552917,-110.32079945001038,False
0.014256521508290789,8.322151088726846,-92.7896628142146,-125.46435122473758,False
0.011866701319038693,1.0830487782096454,-97.57067654417908,-91.58657481267295,False
0.04966211250480045,0.0056113631359009375,-60.26896586520762,-11.63419890168037,True
0.019804271079726713,3.4124505156832536,-84.2249454935132,-98.61310076574374,False
0.011097592663283931,0.18836549700651162,-99.3167504309023,-68.24645831967615,True
0.01193002180861225,4.51413647590951,-97.43200297655305,-117.25363327932021,False
0.03245831420290793,11.505162456365284,-71.35091963172134,-111.60062251631562,False
0.016260581492741743,4.886671676406685,-89.36231289402114,-110.76752293402207,False
0.01518622427623436,10.314610580571026,-91.14348866596599,-128.76259583922308,False
0.012161116632581886,5.5967436181462755,-96.93207001264295,-121.09739284940758,False
0.011608330360625625,2.5011614523123464,-98.14429168176972,-106.74044987743015,False
0.012983648357150638,0.8009221317663826,-95.22667254604714,-84.33216295700599,True
0.011108690422420337,5.371824514060753,-99.29070539164697,-122.61450699076697,False
0.010636242568601562,6.911428865977661,-100.42318323764187,-129.02419556028025,False
0.036354962596714224,1.983134284960847,-68.39665510165364,-72.80835854226085,True
0.011515610839497939,11.94212037497409,-98.35325844143117,-139.52039532765252,False
0.010228009769268498,2.7298730573458894,-101.4430091811848,-111.64728384142545,False
0.015555786075796085,7.1587090990284725,-90.51695950720404,-119.87591855565343,False
0.02447977256178706,6.042684531432874,-78.70203452009443,-104.45764421399308,False
0.023064287887364653,10.15380436045284,-80.25407421595287,-117.50152334557215,False
0.024779288890234463,5.03733759375563,-78.38514689465836,-100.40239759139169,False
0.011232754709511152,8.482081106227689,-99.00130071538278,-132.10355811143768,False
0.02057232845825292,4.844091325200058,-83.23347025181388,-104.46287515104716,False
0.014855729863887293,6.063176829552003,-91.71683761499837,-117.54321791014537,False
0.016620838923302298,8.567118401466985,-88.79130079171212,-122.11843202865177,False
0.012699820602733091,5.853128728496459,-95.80262206125408,-120.8942589662426,False
0.04504373264723507,3.258190340728578,-62.812414905710014,-76.32316144473566,True
0.012736505038698987,9.93720342694121,-95.7274609265107,-132.46751932508792,False
0.014531116744320696,2.00014932686691,-92.29253771449777,-96.85628013103424,False
0.04376104181058439,1.9372990474270493,-63.565218074652,-67.56153744237179,True
0.012261470202285074,2.788076902147436,-96.71792440809597,-107.31255022387236,False
0.014943205803535847,4.350935243905286,-91.5638505656392,-110.6570674685503,False
0.013884934752628903,0.28142693252721473,-93.47784663479169,-67.32492284468182,True
0.013811466076904127,8.606052896666146,-93.6160903675923,-127.045620428329,False
0.013338085394688828,5.080298925216628,-94.52486761637579,-116.71386052066765,False
0.0159793784144441,7.437191722151157,-89.81688433632739,-120.0053458325831,False
0.033213819294830235,2.0170612517104733,-70.75134812223806,-75.46507810058783,True
0.010596557505649744,6.105009582605101,-100.52058927281149,-126.49084507535612,False
0.010295113078712703,7.632773344977687,-101.2726099622592,-132.029352832605,False
0.014226408034006993,2.1822397294751905,-92.84476158724948,-98.9676981141813,False
0.012447961509272291,9.317471389371377,-96.32458302626324,-131.56695880301572,False
0.02575897644153608,0.4854134309854623,-77.37476111686635,-58.79243967007145,True
0.022046132349541763,8.50138061463549,-81.43053261427438,-114.58397432354687,False
0.010261444213328443,6.9852189468777555,-101.35796792555507,-130.18735138597484,False
0.013293362374830706,11.379194112318428,-94.61238660895239,-134.59311312750555,False
0.015655681621341015,0.3970141360813684,-90.35015838362085,-68.86837137037782,True
0.01650526544911695,8.085626254861626,-88.9731264305597,-121.00391572470971,False
0.02947144656472386,7.111055206547261,-73.86639004478934,-103.0808954577004,False
0.0156476888784215,9.332074331187636,-90.36346508190375,-125.64195962285585,False
0.012138379837475214,3.985744314042978,-96.98083382572811,-114.35670917912223,False
0.01022917956679823,10.987072320868986,-101.44002908492047,-140.569865481647,False
0.010062774467428228,9.02556661816645,-101.86741288262363,-136.37885581121785,False
0.030428103095653684,10.678883033247992,-73.03398448840026,-111.47987971126423,False
0.010425876043924795,1.3754746719567263,-100.94372380080814,-98.98106883381669,False
0.011425464453477877,5.179628352524981,-98.55804542207495,-121.1395755137447,False
0.02091819718152662,4.329105338275372,-82.79902208274295,-101.79307144180923,False
0.021362882106636307,9.711795401326532,-82.25088660368414,-118.45432649743877,False
0.011164646103190646,6.107599934409386,-99.1597795495166,-125.1389182868881,False
0.015927072306379384,11.777235836107488,-89.90232012980158,-130.7260458534842,False
0.011219533655863841,4.384759170410856,-99.03198889049003,-118.27803516102745,False
0.014056407063910885,7.694399180667917,-93.15801769901219,-124.09149078293076,False
0.012604251167065325,10.104959239059479,-95.99945430048919,-133.133171854391,False
0.023778954910804017,11.369184334783219,-79.45891142834435,-119.41817525411389,False
0.01205525212896906,6.820074187163439,-97.15989936107513,-125.47551004130902,False
0.04575035442691535,9.01370662032548,-62.40680945832303,-96.88818656042622,False
0.013636408676763159,1.2017517928068249,-93.9484767301868,-89.70020120475345,True
0.011889694894477519,0.8931484196836248,-97.52023462044173,-88.37692067585587,True
0.01515695702772383,8.224093120387927,-91.19375607204847,-123.60320587499744,False
0.010005028618882302,6.72227116969143,-102.01737711630398,-130.02408287372612,False
0.016722833476475626,7.959899599946201,-88.631885322706,-120.31455236126436,False
0.011679072225625049,2.727153786291201,-97.98597657900329,-108.17183674425516,False
0.026853310840423937,11.603727120275646,-76.29060688829827,-116.749342285448,False
0.05427587589839237,9.149374143675951,-57.9540667844903,-92.77763168014398,False
0.013590852522373806,8.38178400868655,-94.03567523959,-126.87051065961101,False
0.012731468003793898,8.800893706143253,-95.73776825559091,-129.67457663763554,False
0.01596672872845664,10.317235545291249,-89.8375204247924,-127.462659754031,False
0.010523864224387143,4.743366619952579,-100.69996305232466,-121.50832713667378,False
0.018336235308776,2.277793272919776,-86.23186681413729,-93.1275330771076,False
0.012409282455057864,5.800149532234747,-96.40567703680928,-121.30863702736463,False
0.01855403839064675,11.188030504726836,-85.92417017905052,-125.49269920507416,False
0.015713384547193135,5.089050096067762,-90.25429289466575,-112.47812235220094,False
0.012090347370084995,11.044596183805485,-97.0841505011228,-136.3401358374065,False
0.017788790269880235,10.758835671524102,-87.02169234292126,-125.64635260299535,False
0.011689219354466032,8.62779718563359,-97.96334672268878,-131.44991347766884,False
0.03941032164616359,11.793665862233254,-66.29387846970775,-107.15197228851282,False
0.01268644094898936,9.460713405447564,-95.83008909250734,-131.4249734818507,False
0.01535130573721228,4.35831864145344,-90.8617579591592,-109.98842092886967,False
0.010689942999212781,7.545010876923564,-100.2919538628946,-130.79510320015444,False
0.01000435847440335,9.465766282606555,-102.01912253737882,-137.62636980807196,False
0.013326977857127137,5.280634217356416,-94.54657666317176,-117.52096382311296,False
0.015932762194763448,11.943483136272938,-89.89301278520493,-131.06297425086208,False
0.029184731699264627,11.237026262486213,-74.12113492458509,-113.79577948386493,False
0.01266482618763283,5.427444762531305,-95.87452319740092,-119.40906587265349,False
0.03510923640934925,8.73013723155038,-69.30519418545816,-103.05876641967194,False
0.01597914024351699,7.328574954246969,-89.81727272599151,-119.68512343406343,False
0.011706315338119945,9.524184772977792,-97.9252641084667,-133.67509331342916,False
0.010314158672318649,3.312307624003263,-101.22444873465923,-115.04701391857061,False
0.010509852046296215,7.024246366689187,-100.73468109708428,-129.68408522967007,False
0.011192167307978059,9.964592566021352,-99.09562561205496,-135.90028313230258,False
0.010704386429185048,4.659747619682344,-100.25677050511374,-120.70990237462837,False
0.030057639990984757,3.1803924981431284,-73.35318452286954,-86.40772409082591,True
0.01505034193190468,0.9904765620103797,-91.37769521918513,-83.91980321628071,True
0.01445545437902635,4.256378303469058,-92.42857238610407,-111.08917332868249,False
0.011225774964812515,1.635805259291947,-99.01749731284092,-100.04166847103583,False
0.010386144828228257,1.3349993082251275,-101.04321477559179,-98.5718501506128,False
0.010880557166732571,11.905690264534433,-99.83140912598216,-140.92295512037487,False
0.01119296848321512,4.448607192907163,-99.09376037797523,-118.6256150150702,False
0.013320807752707388,7.940736079691447,-94.55864359761526,-126.18788109340704,False
0.01156809181180224,2.6050980397368964,-98.23477362316362,-107.57705912848128,False
0.02031425127023597,2.798833905790784,-83.56242803095584,-94.22841591627054,False
0.012295571756999302,5.257464801536111,-96.64555350977098,-119.53037393815649,False
0.010214808805141844,3.590302416337367,-101.47666270103792,-116.83496733053828,False
0.021975774765463953,3.656927801818024,-81.51382551604434,-97.22495213961543,False
0.013381570884156774,5.148464975758792,-94.44005129420972,-116.8991007259592,False
0.010435641181966493,8.688912463849922,-100.9193289545636,-134.56562938559244,False
0.010320846755289671,5.034806807520699,-101.20755745169413,-123.21465338513629,False
0.012079638643710222,11.28863190685631,-97.10724066463933,-136.8933024811666,False
0.01109635993339564,8.14433085726334,-99.31964509936506,-131.51156920076343,False
0.010460222925479759,10.613314859055272,-100.85802081951913,-139.15660033346148,False
0.011061695443901447,5.757189405344414,-99.4011754062295,-124.15011254839938,False
0.013684076077597621,0.9249086718362904,-93.85754843074439,-85.28108980144636,True
0.01455264871320087,6.431825613878781,-92.25395446987082,-119.3218498926884,False
