diameter,depth
0.010458525017953914,8.120285734274262
0.01157399661479756,11.232525797335862
0.01211792965241272,1.5629988022889867
0.021552507416375283,7.080404398757022
0.010812045136288868,2.5115525074377296
0.02067540381586067,2.6621192090642998
0.013556224354429294,1.7807875211156752
0.011032793340577466,6.837101212829287
0.011941078388599155,0.3445753669576521
0.011433939015899904,4.232396822670809
0.014329395912475416,10.728200385608021
0.011936813491762493,3.9936608706780645
0.011768341988851792,2.870284453770611
0.018604156451423107,7.7287383823277835
0.013586369848554354,11.354282986799245
0.02081500280298885,10.3321391996119
0.04392682738077034,3.2952427329159906
0.013206422269052356,1.2078561425354541
0.010110422670894965,0.9677235062304694
0.015503962022192024,1.5930401839576271
0.012054073260876902,0.04670798176083979
0.02147411546561841,5.11655854780032
0.017754952870133355,6.676997824582559
0.012441307872142758,7.7094014547361365
0.043233279117213995,4.957014193961043
0.014201687636648912,7.026439251788931
0.015152269297673125,11.038220867164426
0.015688271796324073,1.8146957211139272
0.010492673084719155,2.204883204315397
0.01457947578508505,0.18153369047660384
0.012053626844990823,1.2494087749495693
0.01051259055130651,9.303181382087548
0.014484615686421915,4.047909856016947
0.02398004072111072,0.28065748178387784
0.011151092110716554,3.8219829596220714
0.01254675939991699,10.737585466299217
0.01788756327385476,6.037861359554685
0.014483530429826098,8.31480728599074
0.010968352256001505,1.1978674661593458
0.014088426042032412,6.916288764845996
0.013452533571947162,3.6745150432357767
0.010448001511675815,5.972105859554594
0.01885343475224785,8.117238077302527
0.013603800730659227,7.86323951674153
0.012859980696652546,2.359048555457697
0.013932745266130918,3.8958056157365517
0.014256521508290789,8.322151088726846
0.011866701319038693,1.0830487782096454
0.04966211250480045,0.0056113631359009375
0.019804271079726713,3.4124505156832536
0.011097592663283931,0.18836549700651162
0.01193002180861225,4.51413647590951
0.03245831420290793,11.505162456365284
0.016260581492741743,4.886671676406685
0.01518622427623436,10.314610580571026
0.012161116632581886,5.5967436181462755
0.011608330360625625,2.5011614523123464
0.012983648357150638,0.8009221317663826
0.011108690422420337,5.371824514060753
0.010636242568601562,6.911428865977661
0.036354962596714224,1.983134284960847
0.011515610839497939,11.94212037497409
0.010228009769268498,2.7298730573458894
0.015555786075796085,7.1587090990284725
0.02447977256178706,6.042684531432874
0.023064287887364653,10.15380436045284
0.024779288890234463,5.03733759375563
0.011232754709511152,8.482081106227689
0.02057232845825292,4.844091325200058
0.014855729863887293,6.063176829552003
0.016620838923302298,8.567118401466985
0.012699820602733091,5.853128728496459
0.04504373264723507,3.258190340728578
0.012736505038698987,9.93720342694121
0.014531116744320696,2.00014932686691
0.04376104181058439,1.9372990474270493
0.012261470202285074,2.788076902147436
0.014943205803535847,4.350935243905286
0.013884934752628903,0.28142693252721473
0.013811466076904127,8.606052896666146
0.013338085394688828,5.080298925216628
0.0159793784144441,7.437191722151157
0.033213819294830235,2.0170612517104733
0.010596557505649744,6.105009582605101
0.010295113078712703,7.632773344977687
0.014226408034006993,2.1822397294751905
0.012447961509272291,9.317471389371377
0.02575897644153608,0.4854134309854623
0.022046132349541763,8.50138061463549
0.010261444213328443,6.9852189468777555
0.013293362374830706,11.379194112318428
0.015655681621341015,0.3970141360813684
0.01650526544911695,8.085626254861626
0.02947144656472386,7.111055206547261
0.0156476888784215,9.332074331187636
0.012138379837475214,3.985744314042978
0.01022917956679823,10.987072320868986
0.010062774467428228,9.02556661816645
0.030428103095653684,10.678883033247992
0.010425876043924795,1.3754746719567263
0.011425464453477877,5.179628352524981
0.02091819718152662,4.329105338275372
0.021362882106636307,9.711795401326532
0.011164646103190646,6.107599934409386
0.015927072306379384,11.777235836107488
0.011219533655863841,4.384759170410856
0.014056407063910885,7.694399180667917
0.012604251167065325,10.104959239059479
0.023778954910804017,11.369184334783219
0.01205525212896906,6.820074187163439
0.04575035442691535,9.01370662032548
0.013636408676763159,1.2017517928068249
0.011889694894477519,0.8931484196836248
0.01515695702772383,8.224093120387927
0.010005028618882302,6.72227116969143
0.016722833476475626,7.959899599946201
0.011679072225625049,2.727153786291201
0.026853310840423937,11.603727120275646
0.05427587589839237,9.149374143675951
0.013590852522373806,8.38178400868655
0.012731468003793898,8.800893706143253
0.01596672872845664,10.317235545291249
0.010523864224387143,4.743366619952579
0.018336235308776,2.277793272919776
0.012409282455057864,5.800149532234747
0.01855403839064675,11.188030504726836
0.015713384547193135,5.089050096067762
0.012090347370084995,11.044596183805485
0.017788790269880235,10.758835671524102
0.011689219354466032,8.62779718563359
0.03941032164616359,11.793665862233254
0.01268644094898936,9.460713405447564
0.01535130573721228,4.35831864145344
0.010689942999212781,7.545010876923564
0.01000435847440335,9.465766282606555
0.013326977857127137,5.280634217356416
0.015932762194763448,11.943483136272938
0.029184731699264627,11.237026262486213
0.01266482618763283,5.427444762531305
0.03510923640934925,8.73013723155038
0.01597914024351699,7.328574954246969
0.011706315338119945,9.524184772977792
0.010314158672318649,3.312307624003263
0.010509852046296215,7.024246366689187
0.011192167307978059,9.964592566021352
0.010704386429185048,4.659747619682344
0.030057639990984757,3.1803924981431284
0.01505034193190468,0.9904765620103797
0.01445545437902635,4.256378303469058
0.011225774964812515,1.635805259291947
0.010386144828228257,1.3349993082251275
0.010880557166732571,11.905690264534433
0.01119296848321512,4.448607192907163
0.013320807752707388,7.940736079691447
0.01156809181180224,2.6050980397368964
0.02031425127023597,2.798833905790784
0.012295571756999302,5.257464801536111
