diameter,depth,rcs_db,received_power,is_detected
0.010260889108290852,7.9506065627436895,-101.35937758429698,-133.01614712928387,False
0.014537908486590144,1.7040548659886046,-92.28036138775667,-94.01749209865653,False
0.01612775657502338,9.416185115958129,-89.5760396450336,-125.06176623817771,False
0.011313320922235784,11.587203950661515,-98.81507082181176,-139.2388509817663,False
0.012980806905404098,11.641220283125612,-95.23237585146171,-135.77030083518608,False
0.011847735705575903,11.601315462673401,-97.61235577790649,-138.0659914048738,False
0.014176380384418402,2.19032276032241,-92.93655576311943,-99.12600320083779,False
0.019539431203723878,1.0968360814225875,-84.57576220071438,-78.80162991051456,True
0.010025760208724975,5.389336420964687,-101.96343844202335,-125.35378327093285,False
0.010822949646180007,7.217228460096774,-99.96973895772302,-129.50506495976717,False
0.010939145016434712,0.48121377793397535,-99.69147445170819,-80.98143519689538,True
0.01320144859890041,11.185948506759445,-94.7931818863614,-134.35719446986428,False
0.01400816707793831,2.8117711947547583,-93.24759845049928,-103.99909574539733,False
0.010765185785075152,9.025943705341103,-100.10918547591073,-134.62158386206292,False
0.013106437596031669,10.581569335944085,-94.98139738961098,-133.20841914962375,False
0.010310759157128471,3.8271995765213846,-101.23303867841844,-117.82147297699714,False
0.01833684156448713,4.287867422703135,-86.23100527690363,-105.03656662367172,False
0.01696551574967426,3.027444119838582,-88.25645323043345,-100.38515693760702,False
0.012033429925108936,1.2367857249057543,-97.20711123571766,-93.44225816556694,False
0.011472364062508868,10.804633935204057,-98.4513020081786,-137.17793686031163,False
0.011894398722056198,5.786730868609843,-97.50992766611765,-122.36487791757965,False
0.014209195588322454,2.484964377573259,-92.87630769202627,-101.3537488601531,False
0.01245147846055793,11.944594165973141,-96.31722193276804,-137.4894860521246,False
0.010012708866686601,0.6448835295553481,-101.99738191310703,-87.70058373640515,True
0.018711213648264925,6.731150198509758,-85.70435977193704,-113.73925523273012,False
0.05203573710685891,1.8849752895154017,-59.05237457770254,-62.56373319123627,True
0.011770697603267096,9.52356037422848,-97.78234507877991,-133.53065371243386,False
0.011035139596300822,11.779215010429033,-99.46380734572672,-140.29167483731334,False
0.018484177372477466,3.020329597716259,-86.02246959238853,-98.10712631270687,False
0.014414230220899668,2.4910111350276893,-92.50298997734028,-101.02483039347807,False
0.015413793113015531,4.38887012854064,-90.75590570124605,-110.02045919842446,False
0.02399134213916736,9.528372000272636,-79.22720457759732,-114.98722886750785,False
0.01313738081563951,11.336819121255962,-94.9199498873706,-134.80972642428424,False
0.011101811070338339,2.2519093865886814,-99.30684729503334,-105.99606157054149,False
0.012371015854906485,7.473490162786037,-96.48615542148063,-126.78095178408476,False
0.01135898307228209,8.953433903834114,-98.71011009114483,-133.03823586851453,False
0.016936131149511563,6.792841500575852,-88.30162474533013,-116.53157545905923,False
0.010776801336492437,4.2547298637159,-100.08108461216842,-118.73407206217013,False
0.01801036093313719,0.38668867849992594,-86.69913225334565,-64.84613839178246,True
0.016481340057158053,6.567303568814699,-89.01092601872969,-116.52082356095273,False
0.012050325323552713,0.06737216654267364,-97.17055092637237,-56.573608295981934,True
0.01610309915308136,7.119098512347833,-89.61590920779109,-118.8548493054505,False
0.010607974161808358,1.6628856608646876,-100.49253003720096,-101.80269267852731,False
0.015421789381431341,10.504111391296199,-90.74239117661293,-128.79416877626963,False
0.01102541294937432,4.725602926969872,-99.48678535238862,-120.22012457830525,False
0.01127109941242411,3.6841133730949247,-98.91250041169393,-114.76601059379024,False
0.017585782436722344,8.550597654624296,-87.32077547367213,-120.60435092645947,False
0.010751742588052482,4.779589509747893,-100.14174573885059,-121.10237473793832,False
0.010422129039805817,6.368362477914351,-100.95309047099185,-127.81138307353896,False
0.011947396899868712,9.069593109941044,-97.39407974366459,-132.0168765119785,False
0.01039510938694847,0.8746699571391345,-101.02073340703106,-91.53951156343572,False
0.011030622123550844,6.389394542500293,-99.47447679937054,-126.40241669955121,False
0.018519436791229298,2.9066246953944517,-85.97281073831303,-97.34096230092526,False
0.015058776632994658,9.32976635821151,-91.36309574469911,-126.63588454314409,False
0.010044244446335044,8.411610010045955,-101.91544081688713,-134.8300524544115,False
0.01048042991082972,2.281089738068073,-100.80773135609583,-107.72954177370471,False
0.012027389771654356,11.902815939130512,-97.2201941085541,-138.30576920766177,False
0.01436718476632254,4.852733242522955,-92.5881766140386,-113.85336564012017,False
0.02000101543178039,8.715235686163275,-83.96735453588693,-117.68219503965676,False
0.012633500736949951,10.260978162535345,-95.93905463002058,-133.43467235788538,False
0.025339966890318574,7.352123665881848,-77.80211464597562,-107.73978714485587,False
0.012193571120465301,11.685148902728377,-96.86262228995388,-137.4931039574638,False
0.015430649172741008,0.6339705690528574,-90.72742538941677,-76.16736099877402,True
0.010677138419264438,9.993003310627858,-100.32318485212384,-137.1947150908336,False
0.013003386271782226,8.188887541119463,-95.18708941155163,-127.5007258783306,False
0.01349145616757274,6.116771226079951,-94.22694762805219,-120.2375126170231,False
0.012538576342337166,10.207437702445475,-96.1355835190689,-133.50745925283186,False
0.011278486764857307,3.3268535954758254,-98.89542717680351,-112.80105398073992,False
0.012149097198291207,1.5507719778886857,-96.95783683369865,-97.0558648034385,False
0.011688171785166351,5.773767461860177,-97.96568207429675,-122.77416570166419,False
0.010057041588051199,0.8731908000943291,-101.8822624693557,-92.37372508301401,False
0.01092902875833093,10.334383075146034,-99.71558310621569,-137.3801002620251,False
0.02264480015521114,2.0297440668532034,-80.73236769326837,-85.5578499397503,True
0.013477611747897618,1.6712445563228657,-94.2537007466266,-95.65130636964876,False
0.015594339698460124,5.6636176796027256,-90.45245780630749,-114.8626633016213,False
0.016132633541241486,11.664384714487326,-89.56816110596279,-130.15492325327455,False
0.020914692500046194,3.380151809731946,-82.80338820856286,-97.01070829342729,False
0.011366585428482382,10.833988498037563,-98.69267601126973,-137.4845105404986,False
0.021414453251157713,3.3351508107428702,-82.18805779729566,-96.14092369234167,False
0.013629178712271532,1.587396526654743,-93.96229605655682,-94.46460678521535,False
0.014644174579198045,7.358180438951463,-92.09058337284264,-122.04618607828417,False
0.016788560858087675,7.988404299230542,-88.52966907185521,-120.29162812605374,False
0.042971283123008894,8.097496641895251,-64.03977791645367,-96.10322119258984,False
0.029555691803065533,5.936997523588908,-73.79200947749231,-99.17952821548084,False
0.012108979436393977,3.2758300538428173,-97.04402473110554,-110.65689824085204,False
0.01286278545465589,7.334510555298756,-95.47037567942581,-125.35584182133393,False
0.01420907451353685,1.0421355080244905,-92.87652972712311,-86.25524434766498,True
0.011373106274704474,2.9431749814598613,-98.67773138855705,-110.2788245827027,False
0.013784965029237293,3.892830871911065,-93.66613710991201,-110.58384897903932,False
0.012748424718173588,3.517865242147626,-95.70308580859401,-110.67135875107675,False
0.01007085723840067,8.04436591260377,-101.84649085680122,-133.76349313879763,False
0.010471502104581537,2.327888602182128,-100.82993817055609,-108.11936025853157,False
